id,title,year,minutes,genres,average_rating,num_votes,time,length,known,genre_1,genre_2,genre_3
tt0430239,It Waits,2005,88,Horror,4.0,2010,Current,Short,Normal,Horror,Unknown,Unknown
tt0430304,Little Man,2006,98,"Comedy,Crime",4.5,52084,Current,Normal,Known,Comedy,Crime,Unknown
tt0430308,Get Rich or Die Tryin',2005,117,"Biography,Crime,Drama",5.4,45057,Current,Normal,Known,Biography,Crime,Drama
tt0430357,Miami Vice,2006,132,"Action,Crime,Drama",6.0,112705,Current,Long,Known,Action,Crime,Drama
tt0430377,Muhammad: The Last Prophet,2002,95,"Animation,Biography,Drama",7.4,1282,Current,Normal,Unknown,Animation,Biography,Drama
tt0430381,Musafir,2004,151,"Action,Crime,Drama",5.5,1754,Current,Long,Unknown,Action,Crime,Drama
tt0430431,One Night with the King,2006,123,"Biography,Drama,History",6.1,6930,Current,Long,Normal,Biography,Drama,History
tt0430454,El penalti más largo del mundo,2005,100,"Adventure,Comedy,Sport",5.3,1090,Current,Normal,Unknown,Adventure,Comedy,Sport
tt0430576,The Secret Life of Words,2005,115,"Drama,Romance",7.4,12196,Current,Normal,Known,Drama,Romance,Unknown
tt0430582,Sejtanov ratnik,2006,94,"Comedy,Fantasy,Horror",5.7,1762,Current,Normal,Unknown,Comedy,Fantasy,Horror
tt0430589,Shaadi Karke Phas Gaya Yaar,2006,152,"Comedy,Drama,Romance",4.0,1186,Current,Long,Unknown,Comedy,Drama,Romance
tt0430634,Stick It,2006,103,"Comedy,Drama,Sport",6.4,27352,Current,Normal,Known,Comedy,Drama,Sport
tt0430651,Survive Style 5+,2004,120,"Fantasy,Mystery,Romance",7.6,9425,Current,Normal,Normal,Fantasy,Mystery,Romance
tt0430674,The Thief Lord,2006,98,"Adventure,Drama,Family",5.9,5883,Current,Normal,Normal,Adventure,Drama,Family
tt0430710,Udayananu Tharam,2005,162,Comedy,7.9,2078,Current,Long,Normal,Comedy,Unknown,Unknown
tt0430768,Wild Tigers I Have Known,2006,88,Drama,6.1,2077,Current,Short,Normal,Drama,Unknown,Unknown
tt0430770,The Women,2008,114,"Comedy,Drama",5.0,20887,Current,Normal,Known,Comedy,Drama,Unknown
tt0430772,Wong Gok hak yeh,2004,110,"Crime,Drama",7.1,2515,Current,Normal,Normal,Crime,Drama,Unknown
tt0430779,Everyone's Hero,2006,87,"Adventure,Animation,Comedy",5.7,8401,Current,Short,Normal,Adventure,Animation,Comedy
tt0430895,Aurore,2005,115,Drama,7.4,1523,Current,Normal,Unknown,Drama,Unknown,Unknown
tt0430912,Basic Instinct 2,2006,114,"Drama,Mystery,Thriller",4.3,38205,Current,Normal,Known,Drama,Mystery,Thriller
tt0430916,Beautiful Losers,2008,90,"Documentary,Music",7.1,1355,Current,Short,Unknown,Documentary,Music,Unknown
tt0430919,The Best Man,2005,96,"Comedy,Romance",6.0,3692,Current,Normal,Normal,Comedy,Romance,Unknown
tt0430922,Role Models,2008,99,Comedy,6.8,223823,Current,Normal,Known,Comedy,Unknown,Unknown
tt0431021,The Possession,2012,92,"Horror,Mystery,Thriller",5.9,58297,Current,Normal,Known,Horror,Mystery,Thriller
tt0431197,The Kingdom,2007,110,"Action,Drama,Thriller",7.0,121650,Current,Normal,Known,Action,Drama,Thriller
tt0431213,Lassie,2005,100,"Adventure,Comedy,Drama",6.7,4246,Current,Normal,Normal,Adventure,Comedy,Drama
tt0431265,Metamorphosis,2007,98,"Fantasy,Horror,Thriller",3.6,1251,Current,Normal,Unknown,Fantasy,Horror,Thriller
tt0431308,P.S. I Love You,2007,126,"Comedy,Drama,Romance",7.0,203074,Current,Long,Known,Comedy,Drama,Romance
tt0431417,Steget efter,2005,101,"Crime,Mystery,Thriller",6.0,1030,Current,Normal,Unknown,Crime,Mystery,Thriller
tt0431619,Arya,2004,151,"Action,Drama,Romance",7.8,5872,Current,Long,Normal,Action,Drama,Romance
tt0431641,Azumi 2: Death or Love,2005,108,Action,6.3,5444,Current,Normal,Normal,Action,Unknown,Unknown
tt0431975,Peindre ou faire l'amour,2005,100,Drama,6.1,1329,Current,Normal,Unknown,Drama,Unknown,Unknown
tt0431979,Le petit lieutenant,2005,110,"Crime,Drama",7.0,2451,Current,Normal,Normal,Crime,Drama,Unknown
tt0432021,Resident Evil: Extinction,2007,94,"Action,Horror,Sci-Fi",6.2,187421,Current,Normal,Known,Action,Horror,Sci-Fi
tt0432044,Sandor slash Ida,2005,93,"Comedy,Drama,Family",5.1,1674,Current,Normal,Unknown,Comedy,Drama,Family
tt0432047,Sarkar,2005,124,"Action,Crime,Drama",7.6,16157,Current,Long,Known,Action,Crime,Drama
tt0432090,Bunny,2005,139,"Action,Drama",5.8,1080,Current,Long,Unknown,Action,Drama,Unknown
tt0432260,Brothers of the Head,2005,93,"Drama,Music",6.3,1768,Current,Normal,Unknown,Drama,Music,Unknown
tt0432264,Clubland,2007,105,"Comedy,Drama",6.4,1900,Current,Normal,Unknown,Comedy,Drama,Unknown
tt0432267,The Cutter,2005,92,"Action,Crime,Drama",5.0,2117,Current,Normal,Normal,Action,Crime,Drama
tt0432283,Fantastic Mr. Fox,2009,87,"Adventure,Animation,Comedy",7.9,209222,Current,Short,Known,Adventure,Animation,Comedy
tt0432289,First Snow,2006,101,"Drama,Thriller",6.2,7966,Current,Normal,Normal,Drama,Thriller,Unknown
tt0432291,The Fog,2005,100,"Horror,Mystery",3.7,35739,Current,Normal,Known,Horror,Mystery,Unknown
tt0432314,Leningrad,2009,110,"Drama,War",6.1,4506,Current,Normal,Normal,Drama,War,Unknown
tt0432318,Live Free or Die,2006,89,"Comedy,Crime",5.5,2441,Current,Short,Normal,Comedy,Crime,Unknown
tt0432325,Die Höhle des gelben Hundes,2005,93,"Drama,Family",7.6,3129,Current,Normal,Normal,Drama,Family,Unknown
tt0432348,Saw II,2005,93,"Horror,Mystery",6.6,239503,Current,Normal,Known,Horror,Mystery,Unknown
tt0432402,Factory Girl,2006,100,"Biography,Drama",6.4,21039,Current,Normal,Known,Biography,Drama,Unknown
tt0432637,Krrish,2006,185,"Action,Adventure,Sci-Fi",6.4,19406,Current,Long,Known,Action,Adventure,Sci-Fi
tt0432972,Mørke,2005,124,"Drama,Mystery,Thriller",6.7,3369,Current,Long,Normal,Drama,Mystery,Thriller
tt0433028,"Quo Vadis, Baby?",2005,102,"Drama,Mystery,Thriller",6.2,1045,Current,Normal,Unknown,Drama,Mystery,Thriller
tt0433035,Real Steel,2011,127,"Action,Drama,Sci-Fi",7.0,306514,Current,Long,Known,Action,Drama,Sci-Fi
tt0433116,Looking for Comedy in the Muslim World,2005,98,Comedy,5.4,3227,Current,Normal,Normal,Comedy,Unknown,Unknown
tt0433350,Boy Culture,2006,88,"Drama,Romance",6.8,5559,Current,Short,Normal,Drama,Romance,Unknown
tt0433360,Dark Remains,2005,91,Horror,4.9,1337,Current,Normal,Unknown,Horror,Unknown,Unknown
tt0433362,Daybreakers,2009,98,"Action,Adventure,Fantasy",6.4,124309,Current,Normal,Known,Action,Adventure,Fantasy
tt0433383,"Good Night, and Good Luck.",2005,93,"Biography,Drama,History",7.4,95471,Current,Normal,Known,Biography,Drama,History
tt0433386,The Grudge 2,2006,102,"Horror,Thriller",5.1,47978,Current,Normal,Known,Horror,Thriller,Unknown
tt0433387,Harsh Times,2005,116,"Action,Crime,Drama",6.9,64125,Current,Normal,Known,Action,Crime,Drama
tt0433400,Just Friends,2005,96,"Comedy,Romance",6.2,109604,Current,Normal,Known,Comedy,Romance,Unknown
tt0433405,Land of the Blind,2006,110,"Drama,Thriller",6.5,3609,Current,Normal,Normal,Drama,Thriller,Unknown
tt0433412,Material Girls,2006,98,"Comedy,Family,Romance",4.0,21833,Current,Normal,Known,Comedy,Family,Romance
tt0433416,The Namesake,2006,122,Drama,7.5,19942,Current,Long,Known,Drama,Unknown,Unknown
tt0433425,Parzania,2005,116,"Drama,History",7.6,1395,Current,Normal,Unknown,Drama,History,Unknown
tt0433442,The Return,2006,85,"Horror,Mystery,Thriller",4.7,11720,Current,Short,Known,Horror,Mystery,Thriller
tt0433686,Nachtrit,2006,90,"Crime,Drama",6.9,1511,Current,Short,Unknown,Crime,Drama,Unknown
tt0433963,Dark Ride,2006,94,"Horror,Thriller",4.6,6170,Current,Normal,Normal,Horror,Thriller,Unknown
tt0434008,Hak se wooi,2005,101,"Crime,Drama,Thriller",7.1,9770,Current,Normal,Normal,Crime,Drama,Thriller
tt0434124,Kinky Boots,2005,107,"Comedy,Drama,Music",7.1,18953,Current,Normal,Known,Comedy,Drama,Music
tt0434139,The Last Kiss,2006,115,"Comedy,Drama,Romance",6.4,41260,Current,Normal,Known,Comedy,Drama,Romance
tt0434179,Marebito,2004,92,"Drama,Fantasy,Horror",6.1,5101,Current,Normal,Normal,Drama,Fantasy,Horror
tt0434215,Flicka,2006,95,"Adventure,Drama,Family",6.1,7680,Current,Normal,Normal,Adventure,Drama,Family
tt0434292,Princesas,2005,113,Drama,7.0,4971,Current,Normal,Normal,Drama,Unknown,Unknown
tt0434304,Reinas,2005,107,"Comedy,Romance",6.5,2087,Current,Normal,Normal,Comedy,Romance,Unknown
tt0434382,Tapas,2005,94,"Comedy,Drama",6.8,2588,Current,Normal,Normal,Comedy,Drama,Unknown
tt0434409,V for Vendetta,2005,132,"Action,Drama,Sci-Fi",8.1,1057151,Current,Long,Known,Action,Drama,Sci-Fi
tt0434424,Undiscovered,2005,97,"Comedy,Music,Romance",4.3,2806,Current,Normal,Normal,Comedy,Music,Romance
tt0434541,Macbeth,2006,109,"Crime,Drama,Fantasy",4.6,2149,Current,Normal,Normal,Crime,Drama,Fantasy
tt0434762,Sei mong se jun,2004,101,"Drama,Horror",6.0,2452,Current,Normal,Normal,Drama,Horror,Unknown
tt0434964,Gammera the Invincible,1966,86,"Action,Family,Sci-Fi",5.1,1104,Classic,Short,Unknown,Action,Family,Sci-Fi
tt0435026,Jing mo gaa ting,2005,102,"Action,Comedy",6.1,1868,Current,Normal,Unknown,Action,Comedy,Unknown
tt0435286,Gekijouban Poketto monsutâ Adobansu jenerêshon: Rekkuu no houmonsha Deokishisu,2004,98,"Action,Adventure,Animation",6.1,3606,Current,Normal,Normal,Action,Adventure,Animation
tt0435434,Suwingu gâruzu,2004,105,"Comedy,Drama,Music",7.5,3739,Current,Normal,Normal,Comedy,Drama,Music
tt0435437,Taarzan: The Wonder Car,2004,163,"Action,Fantasy,Thriller",4.5,2849,Current,Long,Normal,Action,Fantasy,Thriller
tt0435479,Gabrielle,2005,90,"Drama,Romance",6.4,1892,Current,Short,Unknown,Drama,Romance,Unknown
tt0435528,Whisper,2007,94,"Crime,Drama,Horror",5.7,9313,Current,Normal,Normal,Crime,Drama,Horror
tt0435623,Conversations with Other Women,2005,84,"Comedy,Drama,Romance",7.0,12249,Current,Short,Known,Comedy,Drama,Romance
tt0435625,The Descent,2005,99,"Adventure,Horror,Thriller",7.2,207900,Current,Normal,Known,Adventure,Horror,Thriller
tt0435631,Demon Hunter,2005,78,Horror,4.3,1114,Current,Short,Unknown,Horror,Unknown,Unknown
tt0435651,The Giver,2014,97,"Drama,Romance,Sci-Fi",6.5,114415,Current,Normal,Known,Drama,Romance,Sci-Fi
tt0435653,The Gravedancers,2006,95,Horror,5.5,9482,Current,Normal,Normal,Horror,Unknown,Unknown
tt0435670,The Invisible,2007,102,"Crime,Drama,Fantasy",6.2,35072,Current,Normal,Known,Crime,Drama,Fantasy
tt0435679,Keith,2008,95,"Drama,Romance",7.4,35674,Current,Normal,Known,Drama,Romance,Unknown
tt0435680,Kidulthood,2006,89,"Crime,Drama,Romance",6.8,18446,Current,Short,Known,Crime,Drama,Romance
tt0435687,The League of Gentlemen's Apocalypse,2005,91,"Comedy,Fantasy,Horror",6.2,5477,Current,Normal,Normal,Comedy,Fantasy,Horror
tt0435696,The Mechanik,2005,94,"Action,Drama,Thriller",5.6,3691,Current,Normal,Normal,Action,Drama,Thriller
tt0435705,Next,2007,96,"Action,Sci-Fi,Thriller",6.2,152734,Current,Normal,Known,Action,Sci-Fi,Thriller
tt0435706,Nina's Heavenly Delights,2006,94,Comedy,6.3,2115,Current,Normal,Normal,Comedy,Unknown,Unknown
tt0435716,The Perfect Sleep,2009,99,"Action,Drama,Romance",4.6,1101,Current,Normal,Unknown,Action,Drama,Romance
tt0435761,Toy Story 3,2010,103,"Adventure,Animation,Comedy",8.2,777715,Current,Normal,Known,Adventure,Animation,Comedy
tt0435770,The Visitation,2006,103,"Horror,Thriller",5.1,2617,Current,Normal,Normal,Horror,Thriller,Unknown
tt0435776,The White Diamond,2004,88,Documentary,7.5,4527,Current,Short,Normal,Documentary,Unknown,Unknown
tt0436078,The Aristocrats,2005,89,"Comedy,Documentary",6.4,16192,Current,Short,Known,Comedy,Documentary,Unknown
tt0436194,Courage & Stupidity,2005,25,"Comedy,Fantasy",7.5,2918,Current,Short,Normal,Comedy,Fantasy,Unknown
tt0436231,The Devil and Daniel Johnston,2005,110,"Biography,Documentary,Music",7.9,9603,Current,Normal,Normal,Biography,Documentary,Music
tt0436262,Ellie Parker,2005,95,"Comedy,Drama",5.6,4534,Current,Normal,Normal,Comedy,Drama,Unknown
tt0436319,Fjorton suger,2004,83,"Drama,Romance",4.6,1292,Current,Short,Unknown,Drama,Romance,Unknown
tt0436331,Friends with Money,2006,88,"Comedy,Drama,Romance",5.8,28634,Current,Short,Known,Comedy,Drama,Romance
tt0436339,G-Force,2009,88,"Action,Adventure,Animation",5.1,43975,Current,Short,Known,Action,Adventure,Animation
tt0436364,Good,2008,92,"Drama,Romance,War",6.2,7112,Current,Normal,Normal,Drama,Romance,War
tt0436374,El habitante incierto,2004,90,"Drama,Horror,Mystery",6.8,5684,Current,Short,Normal,Drama,Horror,Mystery
tt0436445,Je ne suis pas là pour être aimé,2005,93,"Drama,Romance",7.1,1572,Current,Normal,Unknown,Drama,Romance,Unknown
tt0436460,Kiss Me Again,2006,103,"Drama,Romance",5.0,1037,Current,Normal,Unknown,Drama,Romance,Unknown
tt0436546,Ma vie en l'air,2005,103,"Comedy,Romance",6.8,2297,Current,Normal,Normal,Comedy,Romance,Unknown
tt0436607,The Motel,2005,75,"Comedy,Drama",6.6,1345,Current,Short,Unknown,Comedy,Drama,Unknown
tt0436613,Murderball,2005,88,"Documentary,Sport",7.7,9985,Current,Short,Normal,Documentary,Sport,Unknown
tt0436629,New York Doll,2005,75,"Documentary,Music",7.7,1714,Current,Short,Unknown,Documentary,Music,Unknown
tt0436639,Noksaek uija,2005,98,"Drama,Romance",6.1,1016,Current,Normal,Unknown,Drama,Romance,Unknown
tt0436689,The Puffy Chair,2005,85,"Comedy,Drama,Romance",6.5,4971,Current,Short,Normal,Comedy,Drama,Romance
tt0436697,The Queen,2006,103,"Biography,Drama,History",7.3,106272,Current,Normal,Known,Biography,Drama,History
tt0436724,Rize,2005,86,"Documentary,Music",7.1,3183,Current,Short,Normal,Documentary,Music,Unknown
tt0436727,Rock School,2005,93,"Documentary,Music",6.4,1018,Current,Normal,Unknown,Documentary,Music,Unknown
tt0436854,Tulpan,2008,100,"Comedy,Drama",7.1,3188,Current,Normal,Normal,Comedy,Drama,Unknown
tt0436864,Unknown White Male,2005,88,"Biography,Documentary",6.5,1031,Current,Short,Unknown,Biography,Documentary,Unknown
tt0436889,Die weiße Massai,2005,131,"Drama,Romance",6.5,3680,Current,Long,Normal,Drama,Romance,Unknown
tt0436971,Why We Fight,2005,98,"Documentary,History,War",8.0,9866,Current,Normal,Normal,Documentary,History,War
tt0437084,Balu,2005,169,"Action,Crime",6.0,1277,Current,Long,Unknown,Action,Crime,Unknown
tt0437086,Alita: Battle Angel,2019,122,"Action,Adventure,Sci-Fi",7.3,241470,Current,Long,Known,Action,Adventure,Sci-Fi
tt0437171,East Side Story,2006,88,"Comedy,Romance",6.6,1573,Current,Short,Unknown,Comedy,Romance,Unknown
tt0437179,See No Evil,2006,84,"Action,Horror,Thriller",5.1,26400,Current,Short,Known,Action,Horror,Thriller
tt0437182,Family: Ties of Blood,2006,150,"Action,Crime,Drama",5.6,1889,Current,Long,Unknown,Action,Crime,Drama
tt0437230,Horloge biologique,2005,100,Comedy,7.1,1200,Current,Normal,Unknown,Comedy,Unknown,Unknown
tt0437232,Catch a Fire,2006,101,"Biography,Drama,History",6.7,10137,Current,Normal,Known,Biography,Drama,History
tt0437238,Hulchul,2004,149,"Action,Comedy,Drama",7.0,7463,Current,Long,Normal,Action,Comedy,Drama
tt0437405,Paper Man,2009,110,"Comedy,Drama",6.6,18680,Current,Normal,Known,Comedy,Drama,Unknown
tt0437407,Parineeta,2005,130,"Drama,Musical,Romance",7.2,8928,Current,Long,Normal,Drama,Musical,Romance
tt0437447,Qian li zou dan qi,2005,107,Drama,7.3,4997,Current,Normal,Normal,Drama,Unknown,Unknown
tt0437459,Rollin' with the Nines,2006,96,"Action,Crime,Drama",5.5,1146,Current,Normal,Unknown,Action,Crime,Drama
tt0437526,Une vieille maîtresse,2007,115,"Drama,Romance",6.3,3433,Current,Normal,Normal,Drama,Romance,Unknown
tt0437777,Something New,2006,99,"Comedy,Drama,Romance",6.7,12995,Current,Normal,Known,Comedy,Drama,Romance
tt0437800,Akeelah and the Bee,2006,112,"Drama,Family",7.4,19027,Current,Normal,Known,Drama,Family,Unknown
tt0437857,Behind the Mask: The Rise of Leslie Vernon,2006,92,"Comedy,Horror,Thriller",6.7,22522,Current,Normal,Known,Comedy,Horror,Thriller
tt0437863,The Benchwarmers,2006,85,"Comedy,Sport",5.5,49219,Current,Short,Known,Comedy,Sport,Unknown
tt0437954,Virgin Territory,2007,97,"Adventure,Comedy,History",4.8,7707,Current,Normal,Normal,Adventure,Comedy,History
tt0438052,The Gene Generation,2007,96,"Action,Sci-Fi",4.3,2659,Current,Normal,Normal,Action,Sci-Fi,Unknown
tt0438097,Ice Age: The Meltdown,2006,91,"Adventure,Animation,Comedy",6.8,262995,Current,Normal,Known,Adventure,Animation,Comedy
tt0438204,Mad Cowgirl,2006,89,"Drama,Horror,Romance",5.4,1397,Current,Short,Unknown,Drama,Horror,Romance
tt0438205,Mad Hot Ballroom,2005,105,"Documentary,Family,Music",7.4,3418,Current,Normal,Normal,Documentary,Family,Music
tt0438241,Milionari de weekend,2004,90,Comedy,6.9,1181,Current,Short,Unknown,Comedy,Unknown,Unknown
tt0438315,Peaceful Warrior,2006,120,"Drama,Romance,Sport",7.3,27263,Current,Normal,Known,Drama,Romance,Sport
tt0438427,Side Effects,2005,90,"Comedy,Drama,Romance",4.9,1086,Current,Short,Unknown,Comedy,Drama,Romance
tt0438486,Ten 'til Noon,2006,83,"Crime,Mystery,Thriller",5.6,1281,Current,Short,Unknown,Crime,Mystery,Thriller
tt0438488,Terminator Salvation,2009,115,"Action,Sci-Fi",6.5,348777,Current,Normal,Known,Action,Sci-Fi,Unknown
tt0438859,Goodbye Bafana,2007,118,"Biography,Drama,History",7.1,11758,Current,Normal,Known,Biography,Drama,History
tt0438875,Insan,2005,141,"Action,Crime,Drama",4.7,1308,Current,Long,Unknown,Action,Crime,Drama
tt0439008,These Girls,2005,92,"Comedy,Drama",5.5,1541,Current,Normal,Unknown,Comedy,Drama,Unknown
tt0439123,Azur et Asmar,2006,99,"Adventure,Animation,Family",7.4,2972,Current,Normal,Normal,Adventure,Animation,Family
tt0439182,Four Eyed Monsters,2005,85,"Comedy,Drama,Fantasy",6.3,1203,Current,Short,Unknown,Comedy,Drama,Fantasy
tt0439289,Running with Scissors,2006,116,"Comedy,Drama",6.1,22181,Current,Normal,Known,Comedy,Drama,Unknown
tt0439418,7/G Rainbow Colony,2004,186,"Drama,Romance",7.8,2330,Current,Long,Normal,Drama,Romance,Unknown
tt0439477,Boutique,2004,113,Drama,6.4,2264,Current,Normal,Normal,Drama,Unknown,Unknown
tt0439504,Brothers in Arms,2005,85,Western,2.4,1771,Current,Short,Unknown,Western,Unknown,Unknown
tt0439533,Deddo ribusu,2004,55,"Action,Adventure,Animation",7.2,3702,Current,Short,Normal,Action,Adventure,Animation
tt0439544,Dirty,2005,97,"Crime,Drama,Thriller",5.6,5390,Current,Normal,Normal,Crime,Drama,Thriller
tt0439547,2 Filhos de Francisco: A História de Zezé di Camargo & Luciano,2005,132,"Biography,Drama,Music",6.8,5213,Current,Long,Normal,Biography,Drama,Music
tt0439581,Gadkie lebedi,2006,105,"Drama,Mystery,Sci-Fi",7.0,1438,Current,Normal,Unknown,Drama,Mystery,Sci-Fi
tt0439615,Horrors of War,2006,99,"Action,Horror,Sci-Fi",2.9,1095,Current,Normal,Unknown,Action,Horror,Sci-Fi
tt0439630,Tau man ji D,2005,107,"Action,Comedy,Drama",6.4,7978,Current,Normal,Normal,Action,Comedy,Drama
tt0439654,Jopog manura 3,2006,115,"Action,Comedy,Drama",6.4,1546,Current,Normal,Unknown,Action,Comedy,Drama
tt0439662,Fanaa,2006,168,"Action,Drama,Romance",7.2,31671,Current,Long,Known,Action,Drama,Romance
tt0439695,Masjävlar,2004,98,"Comedy,Drama",6.3,3696,Current,Normal,Normal,Comedy,Drama,Unknown
tt0439714,Mumbai Express,2005,152,"Action,Comedy",5.8,1082,Current,Long,Unknown,Action,Comedy,Unknown
tt0439815,Slither,2006,95,"Comedy,Horror,Sci-Fi",6.5,76606,Current,Normal,Known,Comedy,Horror,Sci-Fi
tt0439817,Solntse,2005,110,"Drama,History",7.3,2709,Current,Normal,Normal,Drama,History,Unknown
tt0439869,Varsham,2004,159,"Action,Comedy,Romance",7.2,1342,Current,Long,Unknown,Action,Comedy,Romance
tt0439876,What Love Is,2007,93,"Comedy,Romance",5.3,1273,Current,Normal,Unknown,Comedy,Romance,Unknown
tt0439884,Tian xia wu zei,2004,113,"Action,Crime,Drama",7.2,4799,Current,Normal,Normal,Action,Crime,Drama
tt0440464,The Headsman,2005,115,Drama,6.1,1004,Current,Normal,Unknown,Drama,Unknown,Unknown
tt0440803,Shutter,2004,97,"Horror,Mystery,Thriller",7.1,42474,Current,Normal,Known,Horror,Mystery,Thriller
tt0440963,The Bourne Ultimatum,2007,115,"Action,Mystery,Thriller",8.0,613208,Current,Normal,Known,Action,Mystery,Thriller
tt0441007,Gracie,2007,95,"Biography,Drama,Sport",6.2,4103,Current,Normal,Normal,Biography,Drama,Sport
tt0441048,Dhoom:2,2006,152,"Action,Crime,Thriller",6.6,24894,Current,Long,Known,Action,Crime,Thriller
tt0441117,Balans ve Manevra,2005,94,Drama,3.8,1039,Current,Normal,Unknown,Drama,Unknown,Unknown
tt0441263,Fei hap Siu bak lung,2004,93,"Action,Adventure,Comedy",5.6,1083,Current,Normal,Unknown,Action,Adventure,Comedy
tt0441297,Habana Blues,2005,115,"Drama,Music",7.1,2463,Current,Normal,Normal,Drama,Music,Unknown
tt0441402,O Simdi Mahkum,2005,125,"Comedy,Crime",5.6,1390,Current,Long,Unknown,Comedy,Crime,Unknown
tt0441611,Coma,2004,84,"Comedy,Drama,Romance",5.5,1298,Current,Short,Unknown,Comedy,Drama,Romance
tt0441641,Janji Joni,2005,83,"Adventure,Comedy,Drama",7.6,1316,Current,Short,Unknown,Adventure,Comedy,Drama
tt0441758,The Fearless Freaks,2005,103,"Biography,Documentary,Music",7.8,1095,Current,Normal,Unknown,Biography,Documentary,Music
tt0441761,Free Zone,2005,90,"Comedy,Drama",5.7,2821,Current,Short,Normal,Comedy,Drama,Unknown
tt0441762,Ein Freund von mir,2006,84,"Comedy,Drama",6.9,4256,Current,Short,Normal,Comedy,Drama,Unknown
tt0441773,Kung Fu Panda,2008,92,"Action,Adventure,Animation",7.6,433381,Current,Normal,Known,Action,Adventure,Animation
tt0441774,Lonely Hearts,2006,108,"Biography,Crime,Drama",6.4,20579,Current,Normal,Known,Biography,Crime,Drama
tt0441782,Restraint,2008,92,"Drama,Thriller",6.1,5979,Current,Normal,Normal,Drama,Thriller,Unknown
tt0441796,Stay Alive,2006,85,"Fantasy,Horror,Mystery",5.1,31102,Current,Short,Known,Fantasy,Horror,Mystery
tt0441881,Danger Close: The Battle of Long Tan,2019,118,"Action,Drama,War",6.8,10721,Current,Normal,Known,Action,Drama,War
tt0441909,Volver,2006,121,"Comedy,Drama",7.6,96861,Current,Long,Known,Comedy,Drama,Unknown
tt0442207,Enfermés dehors,2006,90,Comedy,6.2,2036,Current,Short,Normal,Comedy,Unknown,Unknown
tt0442236,Fuga,2006,110,"Drama,Music,Thriller",6.2,1038,Current,Normal,Unknown,Drama,Music,Thriller
tt0442268,"Ima, ai ni yukimasu",2004,119,"Drama,Fantasy,Romance",7.8,4563,Current,Normal,Normal,Drama,Fantasy,Romance
tt0442286,Kakushi ken oni no tsume,2004,132,"Action,Drama,History",7.7,6421,Current,Long,Normal,Action,Drama,History
tt0442781,Varalaaru,2006,166,"Action,Drama",7.2,2983,Current,Long,Normal,Action,Drama,Unknown
tt0442933,Beowulf,2007,115,"Action,Adventure,Animation",6.2,163847,Current,Normal,Known,Action,Adventure,Animation
tt0443205,Rinjin 13-gô,2005,115,"Horror,Thriller",6.4,1203,Current,Normal,Unknown,Horror,Thriller,Unknown
tt0443231,Rofuto,2005,115,Horror,5.5,1070,Current,Normal,Unknown,Horror,Unknown,Unknown
tt0443272,Lincoln,2012,150,"Biography,Drama,History",7.3,250241,Current,Long,Known,Biography,Drama,History
tt0443274,Vantage Point,2008,90,"Action,Crime,Drama",6.6,146766,Current,Short,Known,Action,Crime,Drama
tt0443295,"Yours, Mine & Ours",2005,88,"Comedy,Family,Fantasy",5.5,27405,Current,Short,Known,Comedy,Family,Fantasy
tt0443331,Milenge Milenge,2010,109,"Drama,Romance",4.1,1768,Current,Normal,Unknown,Drama,Romance,Unknown
tt0443431,Another Gay Movie,2006,92,"Comedy,Romance",5.0,8864,Current,Normal,Normal,Comedy,Romance,Unknown
tt0443435,Autopsy,2008,84,"Horror,Mystery,Thriller",5.0,6596,Current,Short,Normal,Horror,Mystery,Thriller
tt0443446,La bestia nel cuore,2005,120,"Drama,Mystery",6.4,2410,Current,Normal,Normal,Drama,Mystery,Unknown
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,84,Comedy,7.3,387930,Current,Short,Known,Comedy,Unknown,Unknown
tt0443455,Brand Upon the Brain! A Remembrance in 12 Chapters,2006,95,"Comedy,Drama,Fantasy",7.3,3430,Current,Normal,Normal,Comedy,Drama,Fantasy
tt0443456,Breaking and Entering,2006,120,"Crime,Drama,Romance",6.5,22083,Current,Normal,Known,Crime,Drama,Romance
tt0443465,Before We Go,2014,95,"Comedy,Drama,Romance",6.8,54476,Current,Normal,Known,Comedy,Drama,Romance
tt0443473,The Condemned,2007,114,"Action,Crime,Thriller",6.0,50904,Current,Normal,Known,Action,Crime,Thriller
tt0443489,Dreamgirls,2006,130,"Drama,Music,Musical",6.5,70897,Current,Long,Known,Drama,Music,Musical
tt0443496,Edmond,2005,82,"Drama,Thriller",6.2,11563,Current,Short,Known,Drama,Thriller,Unknown
tt0443506,Film Geek,2005,78,Comedy,6.1,1068,Current,Short,Unknown,Comedy,Unknown,Unknown
tt0443527,The Hamiltons,2006,86,"Drama,Horror,Thriller",5.1,8551,Current,Short,Normal,Drama,Horror,Thriller
tt0443533,The History of Love,2016,134,"Drama,Romance,War",6.3,1301,Current,Long,Unknown,Drama,Romance,War
tt0443536,Hoodwinked!,2005,80,"Animation,Comedy,Crime",6.4,58305,Current,Short,Known,Animation,Comedy,Crime
tt0443543,The Illusionist,2006,110,"Drama,Fantasy,Mystery",7.6,360172,Current,Normal,Known,Drama,Fantasy,Mystery
tt0443559,Killshot,2008,95,"Action,Crime,Drama",6.0,20666,Current,Normal,Known,Action,Crime,Drama
